"Cluster","Name","Class","SubClass","Element","code_raw","coel_code","iri"
11,"Schnapps",6,6,1,"11.6.6.1","11.6.6.1","http://w3id.org/coel/model/coel/2.0#11.6.6.1"
11,"Pims",6,6,2,"11.6.6.2","11.6.6.2","http://w3id.org/coel/model/coel/2.0#11.6.6.2"
11,"Punch",6,6,3,"11.6.6.3","11.6.6.3","http://w3id.org/coel/model/coel/2.0#11.6.6.3"
11,"Tequila",6,6,4,"11.6.6.4","11.6.6.4","http://w3id.org/coel/model/coel/2.0#11.6.6.4"
11,"Absinth",6,6,5,"11.6.6.5","11.6.6.5","http://w3id.org/coel/model/coel/2.0#11.6.6.5"
11,"Bitters",6,6,6,"11.6.6.6","11.6.6.6","http://w3id.org/coel/model/coel/2.0#11.6.6.6"
11,"Gin and tonic",6,6,7,"11.6.6.7","11.6.6.7","http://w3id.org/coel/model/coel/2.0#11.6.6.7"
11,"Alcopops",6,7,0,"11.6.7.0","11.6.7","http://w3id.org/coel/model/coel/2.0#11.6.7"
11,"Alcopops",6,7,1,"11.6.7.1","11.6.7.1","http://w3id.org/coel/model/coel/2.0#11.6.7.1"
11,"Specialist",7,0,0,"11.7.0.0","11.7","http://w3id.org/coel/model/coel/2.0#11.7"
11,"Sports drinks",7,1,0,"11.7.1.0","11.7.1","http://w3id.org/coel/model/coel/2.0#11.7.1"
11,"Rehydration",7,1,1,"11.7.1.1","11.7.1.1","http://w3id.org/coel/model/coel/2.0#11.7.1.1"
11,"Isotonic",7,1,2,"11.7.1.2","11.7.1.2","http://w3id.org/coel/model/coel/2.0#11.7.1.2"
11,"Protein",7,1,3,"11.7.1.3","11.7.1.3","http://w3id.org/coel/model/coel/2.0#11.7.1.3"
11,"Energy drink",7,2,0,"11.7.2.0","11.7.2","http://w3id.org/coel/model/coel/2.0#11.7.2"
11,"Redbull",7,2,1,"11.7.2.1","11.7.2.1","http://w3id.org/coel/model/coel/2.0#11.7.2.1"
11,"Meal replacement",7,3,0,"11.7.3.0","11.7.3","http://w3id.org/coel/model/coel/2.0#11.7.3"
11,"Meal replacement shake",7,3,1,"11.7.3.1","11.7.3.1","http://w3id.org/coel/model/coel/2.0#11.7.3.1"
12,"Cooking",0,0,0,"12.0.0.0","12","http://w3id.org/coel/model/coel/2.0#12"
12,"Preparation",1,0,0,"12.1.0.0","12.1","http://w3id.org/coel/model/coel/2.0#12.1"
12,"Look up recipe",1,1,0,"12.1.1.0","12.1.1","http://w3id.org/coel/model/coel/2.0#12.1.1"
12,"Professional",1,1,1,"12.1.1.1","12.1.1.1","http://w3id.org/coel/model/coel/2.0#12.1.1.1"
12,"Amateur",1,1,2,"12.1.1.2","12.1.1.2","http://w3id.org/coel/model/coel/2.0#12.1.1.2"
12,"Family recipe",1,1,3,"12.1.1.3","12.1.1.3","http://w3id.org/coel/model/coel/2.0#12.1.1.3"
12,"Lay the table",1,2,0,"12.1.2.0","12.1.2","http://w3id.org/coel/model/coel/2.0#12.1.2"
12,"Lay tablecloth",1,2,1,"12.1.2.1","12.1.2.1","http://w3id.org/coel/model/coel/2.0#12.1.2.1"
12,"Placemats",1,2,2,"12.1.2.2","12.1.2.2","http://w3id.org/coel/model/coel/2.0#12.1.2.2"
12,"Cutlery",1,2,3,"12.1.2.3","12.1.2.3","http://w3id.org/coel/model/coel/2.0#12.1.2.3"
12,"Glasses",1,2,4,"12.1.2.4","12.1.2.4","http://w3id.org/coel/model/coel/2.0#12.1.2.4"
12,"Candles",1,2,5,"12.1.2.5","12.1.2.5","http://w3id.org/coel/model/coel/2.0#12.1.2.5"
12,"Condiments",1,2,6,"12.1.2.6","12.1.2.6","http://w3id.org/coel/model/coel/2.0#12.1.2.6"
12,"Decorations",1,2,7,"12.1.2.7","12.1.2.7","http://w3id.org/coel/model/coel/2.0#12.1.2.7"
12,"Napkins",1,2,8,"12.1.2.8","12.1.2.8","http://w3id.org/coel/model/coel/2.0#12.1.2.8"
12,"Assemble equipment",1,3,0,"12.1.3.0","12.1.3","http://w3id.org/coel/model/coel/2.0#12.1.3"
12,"Pots and pans",1,3,1,"12.1.3.1","12.1.3.1","http://w3id.org/coel/model/coel/2.0#12.1.3.1"
12,"Bowls",1,3,2,"12.1.3.2","12.1.3.2","http://w3id.org/coel/model/coel/2.0#12.1.3.2"
12,"Scales",1,3,3,"12.1.3.3","12.1.3.3","http://w3id.org/coel/model/coel/2.0#12.1.3.3"
12,"Utensils",1,3,4,"12.1.3.4","12.1.3.4","http://w3id.org/coel/model/coel/2.0#12.1.3.4"
12,"Blender",1,3,5,"12.1.3.5","12.1.3.5","http://w3id.org/coel/model/coel/2.0#12.1.3.5"
12,"Food processor",1,3,6,"12.1.3.6","12.1.3.6","http://w3id.org/coel/model/coel/2.0#12.1.3.6"
12,"Knives",1,3,7,"12.1.3.7","12.1.3.7","http://w3id.org/coel/model/coel/2.0#12.1.3.7"
12,"Chopping board",1,3,8,"12.1.3.8","12.1.3.8","http://w3id.org/coel/model/coel/2.0#12.1.3.8"
12,"Pre-heat",1,4,0,"12.1.4.0","12.1.4","http://w3id.org/coel/model/coel/2.0#12.1.4"
12,"Oven",1,4,1,"12.1.4.1","12.1.4.1","http://w3id.org/coel/model/coel/2.0#12.1.4.1"
12,"Grill",1,4,2,"12.1.4.2","12.1.4.2","http://w3id.org/coel/model/coel/2.0#12.1.4.2"
12,"Frying pan",1,4,3,"12.1.4.3","12.1.4.3","http://w3id.org/coel/model/coel/2.0#12.1.4.3"
12,"Kettle",1,4,4,"12.1.4.4","12.1.4.4","http://w3id.org/coel/model/coel/2.0#12.1.4.4"
12,"Pans",1,4,5,"12.1.4.5","12.1.4.5","http://w3id.org/coel/model/coel/2.0#12.1.4.5"
12,"Water",1,4,6,"12.1.4.6","12.1.4.6","http://w3id.org/coel/model/coel/2.0#12.1.4.6"
12,"Measure ingredients",1,5,0,"12.1.5.0","12.1.5","http://w3id.org/coel/model/coel/2.0#12.1.5"
12,"Weigh",1,5,1,"12.1.5.1","12.1.5.1","http://w3id.org/coel/model/coel/2.0#12.1.5.1"
12,"Measure",1,5,2,"12.1.5.2","12.1.5.2","http://w3id.org/coel/model/coel/2.0#12.1.5.2"
12,"Food",2,0,0,"12.2.0.0","12.2","http://w3id.org/coel/model/coel/2.0#12.2"
12,"Slice and dice",2,1,0,"12.2.1.0","12.2.1","http://w3id.org/coel/model/coel/2.0#12.2.1"
12,"Chop",2,1,1,"12.2.1.1","12.2.1.1","http://w3id.org/coel/model/coel/2.0#12.2.1.1"
12,"Dice",2,1,2,"12.2.1.2","12.2.1.2","http://w3id.org/coel/model/coel/2.0#12.2.1.2"
12,"Cube",2,1,3,"12.2.1.3","12.2.1.3","http://w3id.org/coel/model/coel/2.0#12.2.1.3"
12,"Mince",2,1,4,"12.2.1.4","12.2.1.4","http://w3id.org/coel/model/coel/2.0#12.2.1.4"
12,"Slice",2,1,5,"12.2.1.5","12.2.1.5","http://w3id.org/coel/model/coel/2.0#12.2.1.5"
12,"Grate",2,1,6,"12.2.1.6","12.2.1.6","http://w3id.org/coel/model/coel/2.0#12.2.1.6"
12,"Mix and mash",2,2,0,"12.2.2.0","12.2.2","http://w3id.org/coel/model/coel/2.0#12.2.2"
12,"Grind",2,2,1,"12.2.2.1","12.2.2.1","http://w3id.org/coel/model/coel/2.0#12.2.2.1"
12,"Blend",2,2,2,"12.2.2.2","12.2.2.2","http://w3id.org/coel/model/coel/2.0#12.2.2.2"
12,"Stir",2,2,3,"12.2.2.3","12.2.2.3","http://w3id.org/coel/model/coel/2.0#12.2.2.3"
12,"Mash",2,2,4,"12.2.2.4","12.2.2.4","http://w3id.org/coel/model/coel/2.0#12.2.2.4"
12,"Beat",2,2,5,"12.2.2.5","12.2.2.5","http://w3id.org/coel/model/coel/2.0#12.2.2.5"
12,"Fold",2,2,6,"12.2.2.6","12.2.2.6","http://w3id.org/coel/model/coel/2.0#12.2.2.6"
12,"Knead",2,2,7,"12.2.2.7","12.2.2.7","http://w3id.org/coel/model/coel/2.0#12.2.2.7"
12,"Crush",2,2,8,"12.2.2.8","12.2.2.8","http://w3id.org/coel/model/coel/2.0#12.2.2.8"
12,"Whisk",2,2,9,"12.2.2.9","12.2.2.9","http://w3id.org/coel/model/coel/2.0#12.2.2.9"
12,"Wash and rinse",2,3,0,"12.2.3.0","12.2.3","http://w3id.org/coel/model/coel/2.0#12.2.3"
12,"Wash",2,3,1,"12.2.3.1","12.2.3.1","http://w3id.org/coel/model/coel/2.0#12.2.3.1"
12,"Clean",2,3,2,"12.2.3.2","12.2.3.2","http://w3id.org/coel/model/coel/2.0#12.2.3.2"
12,"Rinse",2,3,3,"12.2.3.3","12.2.3.3","http://w3id.org/coel/model/coel/2.0#12.2.3.3"
12,"Dry",2,3,4,"12.2.3.4","12.2.3.4","http://w3id.org/coel/model/coel/2.0#12.2.3.4"
12,"Soak",2,3,5,"12.2.3.5","12.2.3.5","http://w3id.org/coel/model/coel/2.0#12.2.3.5"
12,"Peel and trim",2,4,0,"12.2.4.0","12.2.4","http://w3id.org/coel/model/coel/2.0#12.2.4"
12,"Peel",2,4,1,"12.2.4.1","12.2.4.1","http://w3id.org/coel/model/coel/2.0#12.2.4.1"
12,"Trim",2,4,2,"12.2.4.2","12.2.4.2","http://w3id.org/coel/model/coel/2.0#12.2.4.2"
12,"Debone",2,4,3,"12.2.4.3","12.2.4.3","http://w3id.org/coel/model/coel/2.0#12.2.4.3"
12,"Remove fat",2,4,4,"12.2.4.4","12.2.4.4","http://w3id.org/coel/model/coel/2.0#12.2.4.4"
12,"Top and tail",2,4,5,"12.2.4.5","12.2.4.5","http://w3id.org/coel/model/coel/2.0#12.2.4.5"
12,"Zest",2,4,6,"12.2.4.6","12.2.4.6","http://w3id.org/coel/model/coel/2.0#12.2.4.6"
12,"Defrost and warm",2,5,0,"12.2.5.0","12.2.5","http://w3id.org/coel/model/coel/2.0#12.2.5"
12,"Defrost",2,5,1,"12.2.5.1","12.2.5.1","http://w3id.org/coel/model/coel/2.0#12.2.5.1"
12,"Thaw",2,5,2,"12.2.5.2","12.2.5.2","http://w3id.org/coel/model/coel/2.0#12.2.5.2"
12,"Warm up",2,5,3,"12.2.5.3","12.2.5.3","http://w3id.org/coel/model/coel/2.0#12.2.5.3"
12,"Add water",2,5,4,"12.2.5.4","12.2.5.4","http://w3id.org/coel/model/coel/2.0#12.2.5.4"
12,"Cover food during reheat",2,5,5,"12.2.5.5","12.2.5.5","http://w3id.org/coel/model/coel/2.0#12.2.5.5"
12,"Infuse",2,6,0,"12.2.6.0","12.2.6","http://w3id.org/coel/model/coel/2.0#12.2.6"
12,"Marinate",2,6,1,"12.2.6.1","12.2.6.1","http://w3id.org/coel/model/coel/2.0#12.2.6.1"
12,"Rub",2,6,2,"12.2.6.2","12.2.6.2","http://w3id.org/coel/model/coel/2.0#12.2.6.2"
12,"Coat",2,6,3,"12.2.6.3","12.2.6.3","http://w3id.org/coel/model/coel/2.0#12.2.6.3"
12,"Season",2,6,4,"12.2.6.4","12.2.6.4","http://w3id.org/coel/model/coel/2.0#12.2.6.4"
12,"Brine",2,6,5,"12.2.6.5","12.2.6.5","http://w3id.org/coel/model/coel/2.0#12.2.6.5"
12,"Drink",3,0,0,"12.3.0.0","12.3","http://w3id.org/coel/model/coel/2.0#12.3"
12,"Dilute",3,1,0,"12.3.1.0","12.3.1","http://w3id.org/coel/model/coel/2.0#12.3.1"
12,"Pour concentrate",3,1,1,"12.3.1.1","12.3.1.1","http://w3id.org/coel/model/coel/2.0#12.3.1.1"
12,"Mix",3,1,2,"12.3.1.2","12.3.1.2","http://w3id.org/coel/model/coel/2.0#12.3.1.2"
12,"Add",3,2,0,"12.3.2.0","12.3.2","http://w3id.org/coel/model/coel/2.0#12.3.2"
12,"Sugar",3,2,1,"12.3.2.1","12.3.2.1","http://w3id.org/coel/model/coel/2.0#12.3.2.1"
12,"Ice",3,2,2,"12.3.2.2","12.3.2.2","http://w3id.org/coel/model/coel/2.0#12.3.2.2"
12,"Lemon",3,2,3,"12.3.2.3","12.3.2.3","http://w3id.org/coel/model/coel/2.0#12.3.2.3"
12,"Milk",3,2,4,"12.3.2.4","12.3.2.4","http://w3id.org/coel/model/coel/2.0#12.3.2.4"
12,"Cream",3,2,5,"12.3.2.5","12.3.2.5","http://w3id.org/coel/model/coel/2.0#12.3.2.5"
12,"Water",3,2,6,"12.3.2.6","12.3.2.6","http://w3id.org/coel/model/coel/2.0#12.3.2.6"
12,"Flavours",3,2,7,"12.3.2.7","12.3.2.7","http://w3id.org/coel/model/coel/2.0#12.3.2.7"
12,"Brew",3,3,0,"12.3.3.0","12.3.3","http://w3id.org/coel/model/coel/2.0#12.3.3"
12,"Teapot",3,3,1,"12.3.3.1","12.3.3.1","http://w3id.org/coel/model/coel/2.0#12.3.3.1"
12,"Tea strainer",3,3,2,"12.3.3.2","12.3.3.2","http://w3id.org/coel/model/coel/2.0#12.3.3.2"
12,"Caffitiere",3,3,3,"12.3.3.3","12.3.3.3","http://w3id.org/coel/model/coel/2.0#12.3.3.3"
12,"Mix",3,4,0,"12.3.4.0","12.3.4","http://w3id.org/coel/model/coel/2.0#12.3.4"
12,"Stir",3,4,1,"12.3.4.1","12.3.4.1","http://w3id.org/coel/model/coel/2.0#12.3.4.1"
12,"Mix",3,4,2,"12.3.4.2","12.3.4.2","http://w3id.org/coel/model/coel/2.0#12.3.4.2"
12,"Shake",3,4,3,"12.3.4.3","12.3.4.3","http://w3id.org/coel/model/coel/2.0#12.3.4.3"
12,"Aerate",3,4,4,"12.3.4.4","12.3.4.4","http://w3id.org/coel/model/coel/2.0#12.3.4.4"
12,"Measure",3,5,0,"12.3.5.0","12.3.5","http://w3id.org/coel/model/coel/2.0#12.3.5"
12,"Fluid ounces",3,5,1,"12.3.5.1","12.3.5.1","http://w3id.org/coel/model/coel/2.0#12.3.5.1"
12,"Grams",3,5,2,"12.3.5.2","12.3.5.2","http://w3id.org/coel/model/coel/2.0#12.3.5.2"
12,"Cups",3,5,3,"12.3.5.3","12.3.5.3","http://w3id.org/coel/model/coel/2.0#12.3.5.3"
12,"Table spoons",3,5,4,"12.3.5.4","12.3.5.4","http://w3id.org/coel/model/coel/2.0#12.3.5.4"
12,"Tea spoons",3,5,5,"12.3.5.5","12.3.5.5","http://w3id.org/coel/model/coel/2.0#12.3.5.5"
12,"Ounces",3,5,6,"12.3.5.6","12.3.5.6","http://w3id.org/coel/model/coel/2.0#12.3.5.6"
12,"Boil kettle",3,6,0,"12.3.6.0","12.3.6","http://w3id.org/coel/model/coel/2.0#12.3.6"
12,"Fill kettle",3,6,1,"12.3.6.1","12.3.6.1","http://w3id.org/coel/model/coel/2.0#12.3.6.1"
12,"Switch kettle on",3,6,2,"12.3.6.2","12.3.6.2","http://w3id.org/coel/model/coel/2.0#12.3.6.2"
12,"Cooking",4,0,0,"12.4.0.0","12.4","http://w3id.org/coel/model/coel/2.0#12.4"
12,"Roast and bake",4,1,0,"12.4.1.0","12.4.1","http://w3id.org/coel/model/coel/2.0#12.4.1"
12,"Place in oven",4,1,1,"12.4.1.1","12.4.1.1","http://w3id.org/coel/model/coel/2.0#12.4.1.1"
12,"Adjust temperature",4,1,2,"12.4.1.2","12.4.1.2","http://w3id.org/coel/model/coel/2.0#12.4.1.2"
12,"Remove from oven",4,1,3,"12.4.1.3","12.4.1.3","http://w3id.org/coel/model/coel/2.0#12.4.1.3"
12,"Baste",4,1,4,"12.4.1.4","12.4.1.4","http://w3id.org/coel/model/coel/2.0#12.4.1.4"
12,"Turn food",4,1,5,"12.4.1.5","12.4.1.5","http://w3id.org/coel/model/coel/2.0#12.4.1.5"
12,"Grill and fry",4,2,0,"12.4.2.0","12.4.2","http://w3id.org/coel/model/coel/2.0#12.4.2"
12,"Line grill tray with foil",4,2,1,"12.4.2.1","12.4.2.1","http://w3id.org/coel/model/coel/2.0#12.4.2.1"
12,"Turn food",4,2,2,"12.4.2.2","12.4.2.2","http://w3id.org/coel/model/coel/2.0#12.4.2.2"
12,"Add oil",4,2,3,"12.4.2.3","12.4.2.3","http://w3id.org/coel/model/coel/2.0#12.4.2.3"
12,"Boil and steam",4,3,0,"12.4.3.0","12.4.3","http://w3id.org/coel/model/coel/2.0#12.4.3"
12,"Heat water",4,3,1,"12.4.3.1","12.4.3.1","http://w3id.org/coel/model/coel/2.0#12.4.3.1"
12,"Cover pan",4,3,2,"12.4.3.2","12.4.3.2","http://w3id.org/coel/model/coel/2.0#12.4.3.2"
12,"Reheat",4,4,0,"12.4.4.0","12.4.4","http://w3id.org/coel/model/coel/2.0#12.4.4"
12,"Microwave",4,4,1,"12.4.4.1","12.4.4.1","http://w3id.org/coel/model/coel/2.0#12.4.4.1"
12,"Place plate over hot water",4,4,2,"12.4.4.2","12.4.4.2","http://w3id.org/coel/model/coel/2.0#12.4.4.2"
12,"Stew and simmer",4,5,0,"12.4.5.0","12.4.5","http://w3id.org/coel/model/coel/2.0#12.4.5"
12,"Stew and simmer",4,5,1,"12.4.5.1","12.4.5.1","http://w3id.org/coel/model/coel/2.0#12.4.5.1"
12,"Barbeque",4,6,0,"12.4.6.0","12.4.6","http://w3id.org/coel/model/coel/2.0#12.4.6"
12,"Add charcoal",4,6,1,"12.4.6.1","12.4.6.1","http://w3id.org/coel/model/coel/2.0#12.4.6.1"
12,"Add lighter fluid",4,6,2,"12.4.6.2","12.4.6.2","http://w3id.org/coel/model/coel/2.0#12.4.6.2"
12,"Light bbq",4,6,3,"12.4.6.3","12.4.6.3","http://w3id.org/coel/model/coel/2.0#12.4.6.3"
12,"Let flames die down",4,6,4,"12.4.6.4","12.4.6.4","http://w3id.org/coel/model/coel/2.0#12.4.6.4"
12,"Add food",4,6,5,"12.4.6.5","12.4.6.5","http://w3id.org/coel/model/coel/2.0#12.4.6.5"
12,"Turn food",4,6,6,"12.4.6.6","12.4.6.6","http://w3id.org/coel/model/coel/2.0#12.4.6.6"
12,"Packaging",5,0,0,"12.5.0.0","12.5","http://w3id.org/coel/model/coel/2.0#12.5"
12,"Wrap",5,1,0,"12.5.1.0","12.5.1","http://w3id.org/coel/model/coel/2.0#12.5.1"
12,"Cover food",5,1,1,"12.5.1.1","12.5.1.1","http://w3id.org/coel/model/coel/2.0#12.5.1.1"
12,"Fill liquid container",5,2,0,"12.5.2.0","12.5.2","http://w3id.org/coel/model/coel/2.0#12.5.2"
12,"Flask",5,2,1,"12.5.2.1","12.5.2.1","http://w3id.org/coel/model/coel/2.0#12.5.2.1"
12,"Bottle",5,2,2,"12.5.2.2","12.5.2.2","http://w3id.org/coel/model/coel/2.0#12.5.2.2"
12,"Tub",5,2,3,"12.5.2.3","12.5.2.3","http://w3id.org/coel/model/coel/2.0#12.5.2.3"
12,"Jar",5,2,4,"12.5.2.4","12.5.2.4","http://w3id.org/coel/model/coel/2.0#12.5.2.4"
12,"Fill food container",5,3,0,"12.5.3.0","12.5.3","http://w3id.org/coel/model/coel/2.0#12.5.3"
12,"Lunchbox",5,3,1,"12.5.3.1","12.5.3.1","http://w3id.org/coel/model/coel/2.0#12.5.3.1"
12,"Storage container",5,3,2,"12.5.3.2","12.5.3.2","http://w3id.org/coel/model/coel/2.0#12.5.3.2"
12,"Jar",5,3,3,"12.5.3.3","12.5.3.3","http://w3id.org/coel/model/coel/2.0#12.5.3.3"
12,"Unpack",5,4,0,"12.5.4.0","12.5.4","http://w3id.org/coel/model/coel/2.0#12.5.4"
12,"Open vac pack",5,4,1,"12.5.4.1","12.5.4.1","http://w3id.org/coel/model/coel/2.0#12.5.4.1"
12,"Open tin",5,4,2,"12.5.4.2","12.5.4.2","http://w3id.org/coel/model/coel/2.0#12.5.4.2"
12,"Open box",5,4,3,"12.5.4.3","12.5.4.3","http://w3id.org/coel/model/coel/2.0#12.5.4.3"
12,"Open bottle",5,4,4,"12.5.4.4","12.5.4.4","http://w3id.org/coel/model/coel/2.0#12.5.4.4"
12,"Open jar",5,4,5,"12.5.4.5","12.5.4.5","http://w3id.org/coel/model/coel/2.0#12.5.4.5"
13,"Sleep",0,0,0,"13.0.0.0","13","http://w3id.org/coel/model/coel/2.0#13"
13,"Asleep",1,0,0,"13.1.0.0","13.1","http://w3id.org/coel/model/coel/2.0#13.1"
13,"Go to bed",1,1,0,"13.1.1.0","13.1.1","http://w3id.org/coel/model/coel/2.0#13.1.1"
13,"Go to bed",1,1,1,"13.1.1.1","13.1.1.1","http://w3id.org/coel/model/coel/2.0#13.1.1.1"
13,"Go to sleep",1,2,0,"13.1.2.0","13.1.2","http://w3id.org/coel/model/coel/2.0#13.1.2"
13,"Go to sleep",1,2,1,"13.1.2.1","13.1.2.1","http://w3id.org/coel/model/coel/2.0#13.1.2.1"
13,"Posture",1,3,0,"13.1.3.0","13.1.3","http://w3id.org/coel/model/coel/2.0#13.1.3"
13,"Still",1,3,1,"13.1.3.1","13.1.3.1","http://w3id.org/coel/model/coel/2.0#13.1.3.1"
13,"Change sleep posture",1,3,2,"13.1.3.2","13.1.3.2","http://w3id.org/coel/model/coel/2.0#13.1.3.2"
13,"Wakeup",2,0,0,"13.2.0.0","13.2","http://w3id.org/coel/model/coel/2.0#13.2"
13,"Alarm wakeup",2,1,0,"13.2.1.0","13.2.1","http://w3id.org/coel/model/coel/2.0#13.2.1"
13,"Alarm clock",2,1,1,"13.2.1.1","13.2.1.1","http://w3id.org/coel/model/coel/2.0#13.2.1.1"
13,"Radio alarm",2,1,2,"13.2.1.2","13.2.1.2","http://w3id.org/coel/model/coel/2.0#13.2.1.2"
13,"Natural wake up",2,2,0,"13.2.2.0","13.2.2","http://w3id.org/coel/model/coel/2.0#13.2.2"
13,"Natural wake up",2,2,1,"13.2.2.1","13.2.2.1","http://w3id.org/coel/model/coel/2.0#13.2.2.1"
13,"Sleep problems",3,0,0,"13.3.0.0","13.3","http://w3id.org/coel/model/coel/2.0#13.3"
13,"Insomnia",3,1,0,"13.3.1.0","13.3.1","http://w3id.org/coel/model/coel/2.0#13.3.1"
13,"Insomnia",3,1,1,"13.3.1.1","13.3.1.1","http://w3id.org/coel/model/coel/2.0#13.3.1.1"
13,"Sleep talking",3,2,0,"13.3.2.0","13.3.2","http://w3id.org/coel/model/coel/2.0#13.3.2"
13,"Sleep talking",3,2,1,"13.3.2.1","13.3.2.1","http://w3id.org/coel/model/coel/2.0#13.3.2.1"
13,"Sleep walking",3,3,0,"13.3.3.0","13.3.3","http://w3id.org/coel/model/coel/2.0#13.3.3"
13,"Sleep walking",3,3,1,"13.3.3.1","13.3.3.1","http://w3id.org/coel/model/coel/2.0#13.3.3.1"
13,"Twitching",3,4,0,"13.3.4.0","13.3.4","http://w3id.org/coel/model/coel/2.0#13.3.4"
13,"Moving legs",3,4,1,"13.3.4.1","13.3.4.1","http://w3id.org/coel/model/coel/2.0#13.3.4.1"
13,"Myoclonus",3,4,2,"13.3.4.2","13.3.4.2","http://w3id.org/coel/model/coel/2.0#13.3.4.2"
13,"Sleep apnoea",3,5,0,"13.3.5.0","13.3.5","http://w3id.org/coel/model/coel/2.0#13.3.5"
13,"Sleep apnoea",3,5,1,"13.3.5.1","13.3.5.1","http://w3id.org/coel/model/coel/2.0#13.3.5.1"
13,"Nightmares",3,6,0,"13.3.6.0","13.3.6","http://w3id.org/coel/model/coel/2.0#13.3.6"
13,"Nightmares/terrors",3,6,1,"13.3.6.1","13.3.6.1","http://w3id.org/coel/model/coel/2.0#13.3.6.1"
13,"Snoring",3,7,0,"13.3.7.0","13.3.7","http://w3id.org/coel/model/coel/2.0#13.3.7"
13,"Snoring",3,7,1,"13.3.7.1","13.3.7.1","http://w3id.org/coel/model/coel/2.0#13.3.7.1"
13,"Nightmare",4,0,0,"13.4.0.0","13.4","http://w3id.org/coel/model/coel/2.0#13.4"
13,"Noise",4,1,0,"13.4.1.0","13.4.1","http://w3id.org/coel/model/coel/2.0#13.4.1"
13,"Partner",4,1,1,"13.4.1.1","13.4.1.1","http://w3id.org/coel/model/coel/2.0#13.4.1.1"
13,"Pets",4,1,2,"13.4.1.2","13.4.1.2","http://w3id.org/coel/model/coel/2.0#13.4.1.2"
13,"Children",4,1,3,"13.4.1.3","13.4.1.3","http://w3id.org/coel/model/coel/2.0#13.4.1.3"
13,"Weather",4,1,4,"13.4.1.4","13.4.1.4","http://w3id.org/coel/model/coel/2.0#13.4.1.4"
13,"Traffic",4,1,5,"13.4.1.5","13.4.1.5","http://w3id.org/coel/model/coel/2.0#13.4.1.5"
13,"Intruder",4,1,6,"13.4.1.6","13.4.1.6","http://w3id.org/coel/model/coel/2.0#13.4.1.6"
13,"Temperature",4,2,0,"13.4.2.0","13.4.2","http://w3id.org/coel/model/coel/2.0#13.4.2"
13,"Too hot",4,2,1,"13.4.2.1","13.4.2.1","http://w3id.org/coel/model/coel/2.0#13.4.2.1"
13,"Too cold",4,2,2,"13.4.2.2","13.4.2.2","http://w3id.org/coel/model/coel/2.0#13.4.2.2"
13,"Light",4,3,0,"13.4.3.0","13.4.3","http://w3id.org/coel/model/coel/2.0#13.4.3"
13,"Light",4,3,1,"13.4.3.1","13.4.3.1","http://w3id.org/coel/model/coel/2.0#13.4.3.1"
13,"Physical disturbance",4,4,0,"13.4.4.0","13.4.4","http://w3id.org/coel/model/coel/2.0#13.4.4"
13,"Partner",4,4,1,"13.4.4.1","13.4.4.1","http://w3id.org/coel/model/coel/2.0#13.4.4.1"
13,"Pets",4,4,2,"13.4.4.2","13.4.4.2","http://w3id.org/coel/model/coel/2.0#13.4.4.2"
13,"Children",4,4,3,"13.4.4.3","13.4.4.3","http://w3id.org/coel/model/coel/2.0#13.4.4.3"
13,"Physiologic urge",4,5,0,"13.4.5.0","13.4.5","http://w3id.org/coel/model/coel/2.0#13.4.5"
13,"Hungry",4,5,1,"13.4.5.1","13.4.5.1","http://w3id.org/coel/model/coel/2.0#13.4.5.1"
13,"Thirsty",4,5,2,"13.4.5.2","13.4.5.2","http://w3id.org/coel/model/coel/2.0#13.4.5.2"
13,"Toilet urge",4,5,3,"13.4.5.3","13.4.5.3","http://w3id.org/coel/model/coel/2.0#13.4.5.3"
13,"Breathing difficulty",4,5,4,"13.4.5.4","13.4.5.4","http://w3id.org/coel/model/coel/2.0#13.4.5.4"
13,"Alarm",4,6,0,"13.4.6.0","13.4.6","http://w3id.org/coel/model/coel/2.0#13.4.6"
13,"House",4,6,1,"13.4.6.1","13.4.6.1","http://w3id.org/coel/model/coel/2.0#13.4.6.1"
13,"Car",4,6,2,"13.4.6.2","13.4.6.2","http://w3id.org/coel/model/coel/2.0#13.4.6.2"
13,"Metrics",5,0,0,"13.5.0.0","13.5","http://w3id.org/coel/model/coel/2.0#13.5"
13,"Sleep stages",5,1,0,"13.5.1.0","13.5.1","http://w3id.org/coel/model/coel/2.0#13.5.1"
13,"Stage 1",5,1,1,"13.5.1.1","13.5.1.1","http://w3id.org/coel/model/coel/2.0#13.5.1.1"
13,"Stage 2",5,1,2,"13.5.1.2","13.5.1.2","http://w3id.org/coel/model/coel/2.0#13.5.1.2"
13,"Stage 3",5,1,3,"13.5.1.3","13.5.1.3","http://w3id.org/coel/model/coel/2.0#13.5.1.3"
13,"Stage 4",5,1,4,"13.5.1.4","13.5.1.4","http://w3id.org/coel/model/coel/2.0#13.5.1.4"
13,"Rem",5,1,5,"13.5.1.5","13.5.1.5","http://w3id.org/coel/model/coel/2.0#13.5.1.5"
13,"Sleep types",5,2,0,"13.5.2.0","13.5.2","http://w3id.org/coel/model/coel/2.0#13.5.2"
13,"Light",5,2,1,"13.5.2.1","13.5.2.1","http://w3id.org/coel/model/coel/2.0#13.5.2.1"
13,"Deep",5,2,2,"13.5.2.2","13.5.2.2","http://w3id.org/coel/model/coel/2.0#13.5.2.2"
